"uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","FeatureID","FeatureType","ShelterAuthor","ShelterTimestamp","FeatureSource","NumberOfIterationsSubtype","FeatureDescription","Latitude","Longitude","Northing","Easting","Accuracy","LanduseOnTop","LanduseAround","OverviewPhoto","LocaleDescription","EntrywayType","AccessiblityOfShelterDuringVisit","EntrywayFacesDirection","CommentsOnEntrywayAndAccess","EntrywayPhoto","EmergencyExitShape","EmergencyExitLocation","NotesOnEmergencyExit","EmergencyExitPhoto","DistanceFromSwanNeckToEmergencyExitM","InteriorDescription","InteriorPhoto","CommentsAndRecommendations","geospatialcolumn"
"1000021683459420107","270-{Shelter_Type_IV}","Adela Sobotkova","2023-05-07 11:37:07.801 GMT","Adela Sobotkova","2023-05-07 11:43:57 GMT","270","Shelter Type IV","Adela Sobotkova","2023-05-07 13:37:00+02:00","Map","1","single instance of type 4 or 1, with central round exit and concave surface morphology ","56.16739798333333","10.188007066666668","6225346.1200673375","573770.8169911829","0.6","Grass","Playground or schoolyard","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/270_Shelter_Type_IV__1.jpg''}}","playground in the yard of Otto benzens vej ","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","low entry at 3 slabs rest buried","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/270_Shelter_Type_IV__1.jpg''}}","Round","Central","rises 60cm high  concrete lid, swanneck ca 2 m away","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/270_Shelter_Type_IV__1.jpg''}}","2","","","","POINT(573770.816991 6225346.120067)"
"1000021683460570081","271-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 11:56:18.922 GMT","Adela Sobotkova","2023-05-07 11:58:34 GMT","271","Shelter Type III","Adela Sobotkova","2023-05-07 13:56:09+02:00","Map","1","one instance of type 3 in a row of two inline ones,  with entrance facing the road. this is the southern one","56.174308866666664","10.19161095","6226119.101569384","573981.3028379371","0.7","Shrubs","Playground or schoolyard (faces road )","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/271_Shelter_Type_III__1.jpg''}}","2 shelters on Reykyavikgade road flanking the south edge of park","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","E","entry is clear but tucked in a contiguous shrubbery at the edge of a park, standard with chimney above","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/271_Shelter_Type_III__1.jpg''}}","Square","Side","North edge, hidden in shrubs but standard, concrete cover and Swan neck","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/271_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(573981.302838 6226119.101569)"
"1000021683460921703","272-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 12:02:01.703 GMT","Adela Sobotkova","2023-05-07 12:03:03 GMT","272","Shelter Type III","Adela Sobotkova","2023-05-07 14:02:01+02:00","Map","1","one instance of type 3 in a row of two inline ones,  with entrance facing the road. a staircase separates the two, this is the northern one. together they bound the park ","56.17449775","10.191733","6226140.253580464","573988.5166350811","0.7","Shrubs","Playground or schoolyard (faces road )","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/272_Shelter_Type_III__1.jpg''}}","2 shelters on reikyavikgade road flanking the south edge of park","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","E","entry is clear but tucked in a contiguous shrubbery atthe edge of a park, standard with chimney above","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/272_Shelter_Type_III__1.jpg''}}","Square","Side","North edge, hidden in shrubs but standard, concrete cover and Swan neck, with retaining wall in crosssection/north edge.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/272_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(573988.516635 6226140.25358)"
"1000021683464544345","273-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 13:02:32.503 GMT","Adela Sobotkova","2023-05-07 13:05:25 GMT","273","Shelter Type III","Adela Sobotkova","2023-05-07 15:02:24+02:00","Map","1","tree-covered shelter at the start of vesterengvej , deeply buried and nearly invisible","56.18119605","10.185722116666666","6226879.284626004","573602.5341010096","0.6","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/273_Shelter_Type_III__1.jpg''}}","south end of vesterengvej","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","W","4 slabs entry with chimney, covered by moss","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/273_Shelter_Type_III__1.jpg''}}","Square","Side","North side, concrete lid, standard. surrounded by trees","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/273_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(573602.534101 6226879.284626)"
"1000021683465636846","274-{Other}","Adela Sobotkova","2023-05-07 13:20:48.925 GMT","Adela Sobotkova","2023-05-07 13:22:59 GMT","274","Other,underground/cellar shelters ","Adela Sobotkova","2023-05-07 15:20:36+02:00","Map","Indeterminate","underground shelter underneath a n apartment building only noticeable by vent pipes along the base of bldh that look like bigger swannecks and have concrete round covers next to them at the ground level","56.179861116666665","10.1981963","6226744.102473283","574379.3956652853","0.6","Structure","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/274_Other__1.jpg''}}","yellow brick building at malmøgade ushering onto randersvej, to the right off the entrance ","NA","NA","NOT AVAILABLE","","","Round?","NA","round lids detected near building entry, but uncertain function","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/274_Other__1.jpg''}}","0.2","inaccessible,  inside building","","","POINT(574379.395665 6226744.102473)"
"1000021683467126508","275-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 13:45:38.904 GMT","Adela Sobotkova","2023-05-07 13:47:57 GMT","275","Shelter Type III","Adela Sobotkova","2023-05-07 15:45:26+02:00","Map","1","single iteration of type3 next to bus 22 stop opposite nordbyens køkken, tucked in a scrubby patch it is hard to notice","56.17271448333333","10.1996226","6225950.284208066","574481.7662635044","0.7","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/275_Shelter_Type_III__1.jpg''}}","jordbrovej next to bus stop 22","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","W","old moss covered entryway with a raised wall and 4 slabs , chimney on top","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/275_Shelter_Type_III__1.jpg''}}","Square","Side","completely covered in vegetation,  hatd to access, see, or photograph ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/275_Shelter_Type_III__1.jpg''}}","0.3","inaccessible ","","","POINT(574481.766264 6225950.284208)"
"1000021683468179232","276-{Shelter_Type_III}","Adela Sobotkova","2023-05-07 14:03:14.823 GMT","Adela Sobotkova","2023-05-07 14:06:16 GMT","276","Shelter Type III,3A","Adela Sobotkova","2023-05-07 16:02:59+02:00","Map","2","type3A two wings inline with central  entryway and two chimneys slightly offset not perfectly inline.  double capacity","56.169430283333334","10.1948606","6225579.648897862","574192.4538850734","0.8","Grass","Motorway","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/276_Shelter_Type_III__1.jpg''}}","ringgade island halfway between studenterhus and aldi, directly opposite and facing a busstop","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","some low brush around","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/276_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/276_Shelter_Type_III__2.jpg''}}","Square","Side","North and south are same standard, concrete cover, grown tree at northern one, low shrubs at south 9ne. recent tree planting makes shelter easier accessible ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/276_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/276_Shelter_Type_III__2.jpg''}}","0.3","inaccessible ","","","POINT(574192.453885 6225579.648898)"
"1000021683469864693","277-{Other}","Adela Sobotkova","2023-05-07 14:31:16.266 GMT","Adela Sobotkova","2023-05-07 14:35:15 GMT","277","Other,underground unknown type","Adela Sobotkova","2023-05-07 16:31:04+02:00","Map","NA","potential underground shelter ushering into the playground with entrance buried and Cove by plastic glass. interpretation is based on sat images and ground review. situation is ambiguous as no entrance or exit was found, however there is potential for both in the set up ( lots of concrete slabs in the yard)","56.176383533333336","10.201859666666667","6226361.03531494","574613.5361754135","0.6","Grass","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/277_Other__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/277_Other__2.jpg''}}","crossing of randersvej and skovangsvej, house yard","Access buried or indeterminate","Barred (concrete slabs or earthen cover bar access fully or partially)","SSW","","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/277_Other__1.jpg''}}","NA","NA","shrubs may hide some remnants but no standard exit was sighted","","","inaccessible ","","","POINT(574613.536175 6226361.035315)"
"1000031683550812100","143-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 13:03:37.370 GMT","Lise Søndergaard Jensen ","2023-05-08 13:05:34 GMT","143","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 15:00:12+02:00","Map","3","The shape of the feature is not recognizable. Only the vegetation indicates the shape.","56.168769266666665","10.209720816666668","6225522.169123083","575116.4077120891","0.8","Trees (very densely growing vegetation )","Street (church, school, park)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/143_Shelter_Type_III__1.jpg''}}","located along Peter Sabroes Gade SE from the church, Sankt Johannes Kirke, between the street and the park. Emergency exit is located closest to the church.","Other (covered in vegetation )","Other (entryway is covered in vegetation. not accessible.)","WSW","not visible, not accessible. recognizable due to shape of vegetation and located exit.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/143_Shelter_Type_III__1.jpg''}}","Square","Side","almost not visible, only the swan neck is visible in the dense vegetation. not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/143_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/143_Shelter_Type_III__2a.jpg''}}","0.35?","not able to enter the shelter ","","not any","POINT(575122.630703 6225530.350457)"
"1000031683552086054","144-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 13:21:26.054 GMT","Lise Søndergaard Jensen ","2023-05-08 13:22:25 GMT","144","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 15:21:25+02:00","Map","3","The shape of the feature is not recognizable. Only the vegetation indicates the shape.","56.16853271666667","10.2098149","6225495.945726833","575122.7112183407","0.6","Trees (very densely growing vegetation )","Street (church, school, park)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/144_Shelter_Type_III__1.jpg''}}","located along Peter Sabroes Gade SE from the church, Sankt Johannes Kirke, between the street and the park. Emergency exit is located closest to the church. This shelter is located SE of shelter 143.","Concrete slabs (covered in vegetation, but able to see the entrance covered with concrete slabs and a metal plate)","Barred (concrete slabs or earthen cover bar access fully or partially) (entryway is covered in vegetation. not accessible.)","WSW","hardly visible, not accessible. recognizable due to shape of vegetation and located exit.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/144_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/144_Shelter_Type_III__2.jpg''}}","Square","Side","almost not visible, only the swan neck is visible in the dense vegetation. not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/144_Shelter_Type_III__1.jpg''}}","0.35?","not able to enter the shelter ","","not any","POINT(575135.087516 6225506.323281)"
"1000031683552561137","145-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 13:29:21.137 GMT","Lise Søndergaard Jensen ","2023-05-08 13:31:37 GMT","145","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 15:29:20+02:00","Map","3","The shape of the feature is recognizable in the surroundings. the exit is easy to see.","56.16863308333333","10.210718266666667","6225508.099972356","575178.6059519376","0.6","Shrubs (grass)","Street (church, school, park)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/145_Shelter_Type_III__1.jpg''}}","located along Larsen-Ledets Gade S from the church, Sankt Johannes Kirke, between the street and the park. Opposite the cemetery. ","Other (covered in vegetation, not able to see the entrance from the street, only from the top of the shelter.)","Other (entryway is covered in vegetation. not accessible.)","ESE","hardly visible, not accessible. visible from the top of the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/145_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/145_Shelter_Type_III__2.jpg''}}","Square","Side","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/145_Shelter_Type_III__1.jpg''}}","0.40?","not able to enter the shelter ","","not any","POINT(575178.605952 6225508.099972)"
"1000031683554626954","146-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 14:04:00.686 GMT","Lise Søndergaard Jensen ","2023-05-08 14:05:38 GMT","146","Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.","Lise Søndergaard Jensen ","2023-05-08 16:03:46+02:00","Map","2","","56.17195936666667","10.211371616666666","6225878.997546213","575212.6704107656","0.7","Other","Urban structures (street)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/146_Shelter_Type_III__1.jpg''}}","along Aldersrogade. Just SE of the shopping center, Trojborg Center.","NA","NA","WSW","shelter destroyed due to the area shall be used to new buildings.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/146_Shelter_Type_III__1.jpg''}}","NA","NA","","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/146_Shelter_Type_III__1.jpg''}}","0.0","destroyed ","","shows how fast a shelter can disappear.","POINT(575212.670411 6225878.997546)"
"1000031683555205194","147-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 14:13:25.195 GMT","Lise Søndergaard Jensen ","2023-05-08 14:14:08 GMT","147","Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.","Lise Søndergaard Jensen ","2023-05-08 16:13:24+02:00","Map","2","","56.17184963333333","10.211365383333334","6225866.778419369","575212.4979313412","0.6","Other","Urban structures (street)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/147_Shelter_Type_III__1.jpg''}}","along Aldersrogade. Just SE of the shopping center, Trojborg Center.","NA","NA","WSW","shelter destroyed due to the area shall be used to new buildings.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/147_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/147_Shelter_Type_III__2.jpg''}}","NA","NA","","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/147_Shelter_Type_III__1.jpg''}}","0.0","destroyed ","","shows how fast a shelter can disappear.","POINT(575212.497931 6225866.778419)"
"1000031683555707661","148-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 14:21:47.661 GMT","Lise Søndergaard Jensen ","2023-05-08 14:22:01 GMT","148","Shelter Type III,We recorded the shelter in August 2022, but now it is destroyed.","Lise Søndergaard Jensen ","2023-05-08 16:21:47+02:00","Map","1","not able to see the shelter as it is located in a private garden.","56.172691283333336","10.211203966666666","6225960.270443921","575200.8311535557","0.6","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/148_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/148_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Nodre Ringgade. Just opposite of the shopping center, Trojborg Center.","NA (not able to see the whole shelter )??","NA","NOT AVAILABLE","not visible, nor accessible ","","NA","NA","not visible, nor accessible ","","0.0","not able to access the entrance ","","not any","POINT(575200.831154 6225960.270444)"
"1000031683556775020","149-{Shelter_Type_IV}","Lise Søndergaard Jensen ","2023-05-08 14:39:35.020 GMT","Lise Søndergaard Jensen ","2023-05-08 14:41:04 GMT","149","Shelter Type IV","Lise Søndergaard Jensen ","2023-05-08 16:39:34+02:00","Map","1","the shape is not visible in the surroundings. Only the entrance and exit is visible.","56.174177","10.21355635","6226128.18485982","575343.9671128925","0.7","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/149_Shelter_Type_IV__1.jpg''}}","Along Nordre Ringgade, opposite Ivar Huitfeldts Gade.","Doorway","Locked","N","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/149_Shelter_Type_IV__1.jpg''}}","Round","Side","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/149_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/149_Shelter_Type_IV__2.jpg''}}","2.0","not able to enter. The door is locked.","","not any.","POINT(575343.967113 6226128.18486)"
"1000031683557864805","150-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 14:58:20.868 GMT","Lise Søndergaard Jensen ","2023-05-08 15:04:45 GMT","150","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 16:57:44+02:00","Map","5","The shape of the shelter is not easy to see in the surroundings.","56.175233516666665","10.210180666666666","6226242.08283276","575132.3353241663","0.7","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/150_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/150_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","S","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/150_Shelter_Type_III__1.jpg''}}","Square","Side","hardly visible in the dense vegetation, not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/150_Shelter_Type_III__1.jpg''}}","0.0 (not able to see the swan neck )??","not accessible.","","not any","POINT(575132.335324 6226242.082833)"
"1000031683558723532","151-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 15:12:03.532 GMT","Lise Søndergaard Jensen ","2023-05-08 15:12:35 GMT","151","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 17:12:03+02:00","Map","5","The shape of the shelter is not easy to see in the surroundings.","56.175194233333336","10.2100521","6226237.570888606","575124.4306125607","0.7","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/151_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/151_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","S","visible but not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/151_Shelter_Type_III__1.jpg''}}","Square","Side","visible but difficult to access in the dense vegetation.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/151_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/151_Shelter_Type_III__2.jpg''}}","0.40 (not able to see the swan neck )??","not accessible.","","not any","POINT(575124.430613 6226237.570889)"
"1000031683558958916","152-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 15:15:58.916 GMT","Lise Søndergaard Jensen ","2023-05-08 15:16:34 GMT","152","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 17:15:58+02:00","Map","5","The shape of the shelter is not easy to see in the surroundings.","56.17503873333333","10.210031516666668","6226220.242709026","575123.4564624378","0.7","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/152_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/152_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","S","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/152_Shelter_Type_III__1.jpg''}}","Square","Side","visible but not able to access.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/152_Shelter_Type_III__1.jpg''}}","0.40 (not able to see the swan neck )??","not accessible.","","not any","POINT(575123.456462 6226220.242709)"
"1000031683559123168","153-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 15:18:43.168 GMT","Lise Søndergaard Jensen ","2023-05-08 15:20:24 GMT","153","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 17:18:42+02:00","Map","5","The shape of the shelter is not easy to see in the surroundings.","56.174868583333335","10.209997933333334","6226201.269955402","575121.7038613842","0.7","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/153_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/153_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","S","visible, but not easy to access.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/153_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/153_Shelter_Type_III__2.jpg''}}","Square","Side","visible but not able to access.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/153_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/153_Shelter_Type_III__2.jpg''}}","0.40 (not able to see the swan neck )??","not accessible.","","not any","POINT(575121.703861 6226201.269955)"
"1000031683559367536","154-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 15:22:47.537 GMT","Lise Søndergaard Jensen ","2023-05-08 15:23:50 GMT","154","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 17:22:47+02:00","Map","5","The shape of the shelter is not easy to see in the surroundings.","56.17479345","10.2100248","6226192.937554867","575123.5184833059","0.7?","Trees","Grassland or park","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/154_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/154_Shelter_Type_III__2.jpg''}}","on the corner of Aldersrogade and Skovvangsvej. On Skovvangsskolen.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","S","not visible, not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/154_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/154_Shelter_Type_III__2.jpg''}}","Square","Side","visible but not able to access.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/154_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/154_Shelter_Type_III__2.jpg''}}","0.40 (not able to see the swan neck )??","not accessible.","","not any","POINT(575123.518483 6226192.937555)"
"1000031683560460459","155-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-08 15:41:00.459 GMT","Lise Søndergaard Jensen ","2023-05-08 15:41:41 GMT","155","Shelter Type III","Lise Søndergaard Jensen ","2023-05-08 17:41:00+02:00","Map","1","The shape of the shelter is not visible in the surroundings.","56.17409285","10.207036733333334","6226111.716061413","574939.3817092043","0.7 (2 meters from the entrance )?","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/155_Shelter_Type_III__1.jpg''}}","on the corner of Finsensgade and Louis Hammerichs Vej.","Doorway","Locked","S","visible, not accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/155_Shelter_Type_III__1.jpg''}}","Square","Side","visible but not easy to access.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/155_Shelter_Type_III__1.jpg''}}","0.35 (not able to see the swan neck )??","not accessible.","","not any","POINT(574939.381709 6226111.716061)"
